품목명,단위,등급,가격,산지,친환경구분,입력일
[버섯]생표고(국내산),13kg,특(1등),61750,충남 부여군,일반,20210809
[버섯]생표고(국내산),14kg,특(1등),45500,충남 부여군,일반,20210809
[버섯]생표고(국내산),15kg,특(1등),123750,충남 부여군,일반,20210809
[버섯]생표고(수입),4kg,특(1등),29000,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),23000,중국,일반,20210809
[버섯]생표고(수입),4kg,상(2등),21000,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),19000,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),28000,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),27000,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),26500,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),26000,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),25500,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),25000,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),23500,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),22500,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),22000,중국,일반,20210809
[버섯]생표고(수입),4kg,특(1등),17000,중국,일반,20210809
[버섯]생표고(중국산),10kg,특(1등),47500,충남 예산군,일반,20210809
[버섯]생표고(중국산),11kg,특(1등),126500,전남 장흥군,일반,20210809
[버섯]생표고(중국산),10kg,특(1등),30000,충남 예산군,일반,20210809
[버섯]생표고(중국산),9kg,특(1등),29250,충남 예산군,일반,20210809
[버섯]생표고(중국산),10kg,특(1등),27500,충남 예산군,일반,20210809
[버섯]생표고(중국산),10kg,특(1등),25000,충남 예산군,일반,20210809
[버섯]생표고(중국산),10kg,특(1등),22500,충남 예산군,일반,20210809
[버섯]생표고(중국산),10kg,특(1등),20000,충남 예산군,일반,20210809
[버섯]생표고(중국산),10kg,특(1등),17500,충남 예산군,일반,20210809
[버섯]생표고(중국산),10kg,특(1등),15000,충남 예산군,일반,20210809
[버섯]생표고(중국산),10kg,특(1등),12500,충남 예산군,일반,20210809
[버섯]생표고(중국산),7kg,특(1등),12250,충남 예산군,일반,20210809
[버섯]생표고(중국산),11kg,특(1등),170500,전남 장흥군,일반,20210809
[버섯]생표고(중국산),11kg,특(1등),165000,전남 장흥군,일반,20210809
[버섯]생표고(중국산),11kg,특(1등),162250,전남 장흥군,일반,20210809
[버섯]생표고(중국산),11kg,특(1등),159500,전남 장흥군,일반,20210809
[버섯]생표고(중국산),11kg,특(1등),156750,전남 장흥군,일반,20210809
[버섯]생표고(중국산),11kg,특(1등),154000,전남 장흥군,일반,20210809
[버섯]생표고(중국산),11kg,특(1등),143000,전남 장흥군,일반,20210809
[버섯]생표고(중국산),11kg,특(1등),132000,전남 장흥군,일반,20210809
[버섯]생표고(중국산),10kg,특(1등),35000,충남 예산군,일반,20210809
[버섯]생표고-국내,8kg,특(1등),78000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),76000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),74000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),72000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),70000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),68000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),66000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),64000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),58000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),56000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),54000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),52000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),50000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),48000,경기 양평군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),46000,경기 양평군,무농약,20210809
[버섯]생표고-국내,7kg,특(1등),50750,경기 여주시,일반,20210809
[버섯]생표고-국내,7kg,특(1등),49000,경기 여주시,일반,20210809
[버섯]생표고-국내,7kg,특(1등),45500,경기 여주시,일반,20210809
[버섯]생표고-국내,7kg,특(1등),42000,경기 여주시,일반,20210809
[버섯]생표고-국내,9kg,특(1등),65250,경기 용인시,무농약,20210809
[버섯]생표고-국내,4kg,특(1등),47000,경기 양평군,무농약,20210809
[버섯]생표고-국내,4kg,특(1등),44000,경기 양평군,무농약,20210809
[버섯]생표고-국내,4kg,특(1등),42000,경기 양평군,무농약,20210809
[버섯]생표고-국내,4kg,특(1등),36000,경기 양평군,무농약,20210809
[버섯]생표고-국내,4kg,특(1등),32000,경기 양평군,무농약,20210809
[버섯]생표고-국내,4kg,특(1등),29000,경기 양평군,무농약,20210809
[버섯]생표고-국내,4kg,특(1등),28000,경기 양평군,무농약,20210809
[버섯]생표고-국내,4kg,특(1등),26000,경기 양평군,무농약,20210809
[버섯]생표고-국내,4kg,특(1등),23000,경기 양평군,무농약,20210809
[버섯]생표고-국내,4kg,특(1등),20000,경기 양평군,무농약,20210809
[버섯]생표고-국내,10kg,특(1등),170000,경기 여주시,일반,20210809
[버섯]생표고-국내,8kg,특(1등),64000,경기 용인시,무농약,20210809
[버섯]생표고-국내,9kg,특(1등),63000,경기 용인시,무농약,20210809
[버섯]생표고-국내,7kg,특(1등),59500,경기 여주시,일반,20210809
[버섯]생표고-국내,7kg,특(1등),57750,경기 여주시,일반,20210809
[버섯]생표고-국내,8kg,특(1등),60000,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),58000,경기 용인시,무농약,20210809
[버섯]생표고-국내,9kg,특(1등),56250,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),56000,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),54000,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),52000,경기 용인시,무농약,20210809
[버섯]생표고-국내,9kg,특(1등),51750,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),48000,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),46000,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),42000,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),40000,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),38000,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),36000,경기 용인시,무농약,20210809
[버섯]생표고-국내,9kg,특(1등),36000,경기 용인시,무농약,20210809
[버섯]생표고-국내,7kg,특(1등),33250,경기 용인시,무농약,20210809
[버섯]생표고-국내,6kg,특(1등),33000,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),32000,경기 용인시,무농약,20210809
[버섯]생표고-국내,9kg,특(1등),31500,경기 용인시,무농약,20210809
[버섯]생표고-국내,7kg,특(1등),28000,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),28000,경기 용인시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),26000,경기 용인시,무농약,20210809
[버섯]생표고-국내,6kg,특(1등),25500,경기 용인시,무농약,20210809
[버섯]생표고-국내,7kg,특(1등),22750,경기 용인시,무농약,20210809
[버섯]생표고-국내,7kg,특(1등),56000,경기 여주시,일반,20210809
[버섯]생표고-국내,7kg,특(1등),42000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),42000,경기 이천시,무농약,20210809
[버섯]생표고-국내,7kg,특(1등),54250,경기 여주시,일반,20210809
[버섯]생표고-국내,7kg,특(1등),52500,경기 여주시,일반,20210809
[버섯]생표고-국내,8kg,특(1등),40000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),36000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),34000,경기 이천시,무농약,20210809
[버섯]생표고-국내,9kg,특(1등),29250,경기 이천시,무농약,20210809
[버섯]생표고-국내,9kg,특(1등),27000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),24000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),22000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),68000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),66000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),58000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),52000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),48000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),32000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),30000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),28000,경기 이천시,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),26000,경기 이천시,무농약,20210809
[버섯]생표고-국내,10kg,특(1등),32500,전남 장흥군,무농약,20210809
[버섯]생표고-국내,10kg,특(1등),30000,전남 장흥군,무농약,20210809
[버섯]생표고-국내,10kg,특(1등),27500,전남 장흥군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),98000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),92000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),62000,경기 용인시,무농약,20210809
[버섯]생표고-국내,13kg,특(1등),52000,충북 영동군,일반,20210809
[버섯]생표고-국내,12kg,특(1등),51000,충북 영동군,일반,20210809
[버섯]생표고-국내,15kg,특(1등),262500,충북 영동군,일반,20210809
[버섯]생표고-국내,14kg,특(1등),262500,충북 영동군,일반,20210809
[버섯]생표고-국내,14kg,특(1등),255500,충북 영동군,일반,20210809
[버섯]생표고-국내,14kg,특(1등),217000,충북 영동군,일반,20210809
[버섯]생표고-국내,17kg,특(1등),204000,충북 영동군,일반,20210809
[버섯]생표고-국내,16kg,특(1등),192000,충북 영동군,일반,20210809
[버섯]생표고-국내,13kg,특(1등),188500,충북 영동군,일반,20210809
[버섯]생표고-국내,15kg,특(1등),180000,충북 영동군,일반,20210809
[버섯]생표고-국내,8kg,특(1등),90000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),88000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),86000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),84000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),82000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),80000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),78000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),74000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),72000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),116000,전남 무안군,무농약,20210809
[버섯]생표고-국내,11kg,특(1등),46750,충북 영동군,무농약,20210809
[버섯]생표고-국내,11kg,특(1등),44000,충북 영동군,무농약,20210809
[버섯]생표고-국내,10kg,특(1등),40000,충북 영동군,무농약,20210809
[버섯]생표고-국내,14kg,특(1등),115500,충북 영동군,무농약,20210809
[버섯]생표고-국내,13kg,특(1등),107250,충북 영동군,무농약,20210809
[버섯]생표고-국내,13kg,특(1등),104000,충북 영동군,무농약,20210809
[버섯]생표고-국내,15kg,특(1등),97500,충북 영동군,일반,20210809
[버섯]생표고-국내,15kg,특(1등),90000,충북 영동군,일반,20210809
[버섯]생표고-국내,16kg,특(1등),88000,충북 영동군,일반,20210809
[버섯]생표고-국내,17kg,특(1등),85000,충북 영동군,일반,20210809
[버섯]생표고-국내,18kg,특(1등),81000,충북 영동군,일반,20210809
[버섯]생표고-국내,11kg,특(1등),77000,충북 영동군,일반,20210809
[버섯]생표고-국내,14kg,특(1등),77000,충북 영동군,일반,20210809
[버섯]생표고-국내,19kg,특(1등),76000,충북 영동군,일반,20210809
[버섯]생표고-국내,8kg,특(1등),112000,전남 무안군,무농약,20210809
[버섯]생표고-국내,8kg,특(1등),102000,전남 무안군,무농약,20210809
[버섯]생표고-국내,16kg,특(1등),60000,충북 영동군,일반,20210809
[버섯]생표고-국내,17kg,특(1등),59500,충북 영동군,일반,20210809
[버섯]생표고-국내,13kg,특(1등),58500,충북 영동군,일반,20210809
[버섯]생표고-국내,17kg,특(1등),55250,충남 예산군,일반,20210809
[버섯]생표고-국내,19kg,특(1등),42750,충남 예산군,일반,20210809
[버섯]생표고-국내,16kg,특(1등),224000,충남 천안시,무농약,20210809
[버섯]생표고-국내,16kg,특(1등),220000,충남 천안시,무농약,20210809
[버섯]생표고-국내,15kg,특(1등),217500,충남 천안시,무농약,20210809
[버섯]생표고-국내,16kg,특(1등),212000,충남 천안시,무농약,20210809
[버섯]생표고-국내,14kg,특(1등),192500,충남 천안시,무농약,20210809
[버섯]생표고-국내,16kg,특(1등),192000,충남 천안시,무농약,20210809
[버섯]생표고-국내,14kg,특(1등),185500,충남 천안시,무농약,20210809
[버섯]생표고-국내,15kg,특(1등),183750,충남 천안시,무농약,20210809
[버섯]생표고-국내,16kg,특(1등),176000,충남 천안시,무농약,20210809
[버섯]생표고-국내,14kg,특(1등),171500,충남 천안시,무농약,20210809
[버섯]생표고-국내,13kg,특(1등),139750,충남 천안시,무농약,20210809
[버섯]생표고-국내,16kg,특(1등),128000,충남 천안시,무농약,20210809
[버섯]생표고-국내,13kg,특(1등),123500,충남 천안시,무농약,20210809
[버섯]생표고-국내,16kg,특(1등),288000,충남 천안시,일반,20210809
[버섯]생표고-국내,16kg,특(1등),280000,충남 천안시,일반,20210809
[버섯]생표고-국내,15kg,특(1등),273750,충남 천안시,일반,20210809
[버섯]생표고-국내,16kg,특(1등),196000,충남 천안시,일반,20210809
[버섯]생표고-국내,17kg,특(1등),195500,충남 천안시,일반,20210809
[버섯]생표고-국내,16kg,특(1등),192000,충남 천안시,일반,20210809
[버섯]생표고-국내,17kg,특(1등),97750,충북 영동군,일반,20210809
[버섯]생표고-국내,14kg,특(1등),94500,충북 영동군,일반,20210809
[버섯]생표고-국내,13kg,특(1등),91000,충북 영동군,일반,20210809
[버섯]생표고-국내,13kg,특(1등),84500,충북 영동군,일반,20210809
[버섯]생표고-국내,13kg,특(1등),81250,충북 영동군,일반,20210809
[버섯]생표고-국내,13kg,특(1등),78000,충북 영동군,일반,20210809
[버섯]생표고-국내,14kg,특(1등),70000,충북 영동군,일반,20210809
[버섯]생표고-국내,13kg,특(1등),65000,충북 영동군,일반,20210809
[버섯]생표고-국내,12kg,특(1등),57000,충북 영동군,일반,20210809
[버섯]생표고-국내,11kg,특(1등),55000,충북 영동군,일반,20210809
[버섯]생표고-국내,12kg,특(1등),54000,충북 영동군,일반,20210809
[버섯]생표고-국내,14kg,특(1등),73500,충북 영동군,일반,20210809
[버섯]생표고-국내,15kg,특(1등),71250,충북 영동군,일반,20210809
[버섯]생표고-국내,16kg,특(1등),64000,충북 영동군,일반,20210809
[버섯]생표고-국내,17kg,특(1등),63750,충북 영동군,일반,20210809
[버섯]생표고-국내,11kg,특(1등),52250,충북 영동군,일반,20210809
[버섯]생표고-국내,17kg,특(1등),127500,충북 영동군,일반,20210809
[버섯]생표고-국내,18kg,특(1등),126000,충북 영동군,일반,20210809
[버섯]생표고-국내,16kg,특(1등),120000,충북 영동군,일반,20210809
[버섯]생표고-국내,16kg,특(1등),116000,충북 영동군,일반,20210809
[버섯]생표고-국내,15kg,특(1등),105000,충북 영동군,일반,20210809
